Time,TRABUCO,SULPHURCREEK,ELTORO,PALISADES,LAGUNABEACH,DANAPOINT,TUCKER
12/24/2021 7:13,,,,,,,0.01
12/24/2021 7:14,,,,0.01,,,
12/24/2021 7:14,,,,,,,0.01
12/24/2021 7:14,,,,0.01,,,
12/24/2021 7:14,0.01,,,,,,
12/24/2021 7:15,,,0.01,,,,
12/24/2021 7:15,,,,0.01,,,
12/24/2021 7:15,0.01,,,,,,
12/24/2021 7:16,0.01,,,,,,
12/24/2021 7:16,0.01,,,,,,
12/24/2021 7:16,0.01,,,,,,0.01
12/24/2021 7:17,,,0.01,,,,
12/24/2021 7:17,0.01,,,,,,
12/24/2021 7:18,0.01,,,,,,
12/24/2021 7:18,,,,,,,0.01
12/24/2021 7:18,0.01,,,,,,
12/24/2021 7:19,0.01,,,,,,
12/24/2021 7:19,,,,,,,0.01
12/24/2021 7:19,0.01,,,,,,
12/24/2021 7:19,0.01,,,,,,
12/24/2021 7:20,,,,,,,0.01
12/24/2021 7:20,0.01,,,,,,
12/24/2021 7:21,,,,,,,0.01
12/24/2021 7:22,,,,,,,0.01
12/24/2021 7:23,0.01,,,,,,
12/24/2021 7:24,,,,,,,0.01
12/24/2021 7:30,,,,0.01,,,
12/24/2021 7:30,,,,,,,0.01
12/24/2021 7:32,,,0.01,,,,
12/24/2021 7:37,,,,,,0.01,
12/24/2021 7:45,0.01,,,,,,
12/24/2021 7:55,,,,,,,0.01
12/24/2021 9:13,,0.01,,,,,
12/24/2021 10:21,0.01,,,,,,
12/24/2021 10:33,,,,,0.01,,
12/24/2021 10:35,,,,,0.01,,
12/24/2021 10:35,,,,,0.01,,
12/24/2021 10:36,,,,,0.01,,
12/24/2021 10:36,,,,,0.01,,
12/24/2021 10:36,,,,,0.01,,
12/24/2021 10:36,,,,,0.01,,
12/24/2021 10:37,,,,,0.01,,
12/24/2021 10:38,,,,,,,0.01
12/24/2021 10:39,,,,,0.01,,
12/24/2021 10:48,,0.01,,,,,
12/24/2021 10:48,,0.01,,,,,
12/24/2021 10:49,,0.01,,,,,
12/24/2021 10:50,0.01,,,,,,
12/24/2021 10:50,,0.01,,,,,
12/24/2021 10:51,,0.01,,,,,
12/24/2021 10:51,,0.01,,,,,
12/24/2021 10:52,,0.01,,,,,
12/24/2021 10:53,,0.01,,,,,
12/24/2021 10:54,,,0.01,,,,
12/24/2021 10:54,,,0.01,,,,
12/24/2021 10:54,,,0.01,,,,
12/24/2021 10:55,,,0.01,,,,
12/24/2021 10:55,,0.01,,,,,
12/24/2021 10:55,,,0.01,,,,
12/24/2021 10:55,,,,,,,0.01
12/24/2021 10:56,,0.01,,,,,
12/24/2021 10:57,,,0.01,,,,
12/24/2021 11:00,,,0.01,,,,
12/24/2021 11:00,,,,,,0.01,
12/24/2021 11:01,,,,,,0.01,
12/24/2021 11:03,,,,,,0.01,
12/24/2021 11:04,,0.01,,,,,
12/24/2021 11:10,,,,0.01,,,
12/24/2021 11:11,,,0.01,,,,
12/24/2021 11:11,,,,,,,0.01
12/24/2021 11:12,,,,,,0.01,
12/24/2021 11:12,,,,,,,0.01
12/24/2021 11:13,,,,,,,0.01
12/24/2021 11:13,,,,,,,0.01
12/24/2021 11:14,0.01,,,,,,
12/24/2021 11:14,,,,,,,0.01
12/24/2021 11:15,0.01,,,,,,
12/24/2021 11:15,,,,,,,0.01
12/24/2021 11:15,,,,,,,0.01
12/24/2021 11:15,0.01,,,,,,
12/24/2021 11:16,,,,,,,0.01
12/24/2021 11:16,0.01,,,,,,
12/24/2021 11:17,,,,,,,0.01
12/24/2021 11:17,0.01,,,,,,
12/24/2021 11:17,,,,,,,0.01
12/24/2021 11:20,,,,0.01,,,
12/24/2021 11:21,,,,,,,0.01
12/24/2021 11:23,0.01,,,,,,
12/24/2021 11:30,,,,,,,0.01
12/24/2021 11:31,,,,,,,0.01
12/24/2021 11:32,,,,,,,0.01
12/24/2021 11:33,,,,,,,0.01
12/24/2021 11:34,,,,,,,0.01
12/24/2021 11:35,,,,,,,0.01
12/24/2021 11:35,,,,,,,0.01
12/24/2021 11:36,,,,,,,0.01
12/24/2021 11:37,,,,,,,0.01
12/24/2021 11:37,0.01,,,,,,
12/24/2021 11:37,0.01,,,,,,
12/24/2021 11:37,,,,,,,0.01
12/24/2021 11:38,,,,,,,0.01
12/24/2021 11:39,,,,,,,0.01
12/24/2021 11:45,0.01,,,,,,
12/24/2021 11:47,,,,,,,0.01
12/24/2021 11:48,,,,,,,0.01
12/24/2021 11:52,,,,,,,0.01
12/24/2021 11:56,,,,,,,0.01
12/24/2021 11:57,,,,,,,0.01
12/24/2021 11:58,,,,,,,0.01
12/24/2021 11:59,,,,,,,0.01
12/24/2021 12:02,,,,,,,0.01
12/24/2021 12:03,,,0.01,,,,
12/24/2021 12:04,,,,,,,0.01
12/24/2021 12:06,,,,,,,0.01
12/24/2021 12:07,,,,,,,0.01
12/24/2021 12:08,,,,,,,0.01
12/24/2021 12:19,0.01,,,,,,
12/24/2021 12:25,,,,,,,0.01
12/24/2021 12:25,0.01,,,,,,
12/24/2021 12:27,,,,,,,0.01
12/24/2021 12:28,,,,,,,0.01
12/24/2021 12:53,,0.01,,,,,
12/24/2021 12:56,,0.01,,,,,
12/24/2021 12:57,,0.01,,,,,
12/24/2021 12:57,,0.01,,,,,
12/24/2021 12:57,,0.01,,,,,
12/24/2021 12:58,,0.01,,,,,
12/24/2021 12:59,,0.01,,,,,
12/24/2021 13:38,,,,,,,0.01
12/24/2021 15:27,,,,,,,0.01
12/24/2021 15:33,,,,,,,0.01
12/24/2021 15:41,,0.01,,,,,
12/24/2021 16:09,,,,,,,0.01
12/24/2021 16:12,0.01,,,,,,
12/24/2021 16:14,,,,,,,0.01
12/24/2021 16:16,,,,,,,0.01
12/24/2021 16:19,0.01,,,,,,
12/24/2021 16:26,,,,,,,0.01
12/24/2021 16:31,,,,,,0.01,
12/24/2021 16:32,,,,,,0.01,
12/24/2021 16:34,,,,,,0.01,
12/24/2021 16:36,,,,,,0.01,
12/24/2021 16:43,,,,0.01,,,
12/24/2021 16:45,,,,0.01,,,
12/24/2021 16:47,,,,0.01,,,
12/24/2021 16:50,,,,0.01,,,
12/24/2021 17:30,,,,,0.01,,
12/24/2021 17:32,,,,,0.01,,
12/24/2021 17:47,,,,,0.01,,
12/24/2021 20:36,,,,,,0.01,
12/24/2021 21:29,,0.01,,,,,
12/25/2021 4:18,,,,,0.01,,
12/25/2021 4:25,,0.01,,,,,
12/25/2021 4:32,,0.01,,,,,
12/25/2021 4:47,,,,,0.01,,
12/25/2021 4:53,,,,,0.01,,
12/25/2021 4:57,,,,,0.01,,
12/25/2021 5:05,,,,,0.01,,
12/25/2021 5:39,,,,,,0.01,
12/25/2021 5:42,,,,,,0.01,
12/25/2021 5:44,,,,,,0.01,
12/25/2021 5:46,,,,,,0.01,
12/25/2021 5:46,,,,,0.01,,
12/25/2021 5:47,,,,,0.01,,
12/25/2021 5:49,,,,,,0.01,
12/25/2021 5:52,,,,,,0.01,
12/25/2021 5:53,,,,,0.01,,
12/25/2021 5:54,,,,,,0.01,
12/25/2021 5:58,,,,,0.01,,
12/25/2021 6:01,,,,,0.01,,
12/25/2021 6:01,,,,,,0.01,
12/25/2021 6:06,,,,0.01,,,
12/25/2021 6:06,,,,,0.01,,
12/25/2021 6:10,,0.01,,,,,
12/25/2021 6:10,,,,0.01,,,
12/25/2021 6:13,,,,0.01,,,
12/25/2021 6:15,,,,0.01,,,
12/25/2021 6:15,,0.01,,,,,
12/25/2021 6:15,,,,0.01,,,
12/25/2021 6:18,,0.01,,,,,
12/25/2021 6:22,,,,0.01,,,
12/25/2021 6:32,,0.01,,,,,
12/25/2021 6:40,,,,0.01,,,
12/25/2021 6:45,,,0.01,,,,
12/25/2021 7:06,,,0.01,,,,
12/25/2021 7:19,,,,,,,0.01
12/25/2021 7:22,0.01,,,,,,
12/25/2021 7:29,0.01,,,,,,
12/25/2021 7:32,,,,,,,0.01
12/25/2021 7:38,,,,,,,0.01
12/25/2021 7:42,,,,,,,0.01
12/25/2021 7:51,,,,,,,0.01
12/25/2021 8:42,0.01,,,,,,
12/25/2021 8:48,,,,0.01,,,
12/25/2021 9:01,,,,0.01,,,
12/25/2021 9:05,,,,,0.01,,
12/25/2021 9:08,0.01,,,,,,
12/25/2021 9:14,,,,,,0.01,
12/25/2021 9:14,,0.01,,,,,
12/25/2021 9:14,,,,,,,0.01
12/25/2021 9:16,,,,0.01,,,
12/25/2021 9:22,,,,,0.01,,
12/25/2021 9:26,,,,0.01,,,
12/25/2021 9:27,,,0.01,,,,
12/25/2021 9:30,0.01,,,,,,
12/25/2021 9:31,,,,,,,0.01
12/25/2021 9:33,,,,0.01,,,
12/25/2021 9:36,,0.01,,,,,
12/25/2021 9:38,,0.01,,,,,
12/25/2021 9:40,,0.01,,,,,
12/25/2021 9:43,,0.01,,,,,
12/25/2021 9:43,,,,,0.01,,
12/25/2021 9:45,,0.01,,,,,
12/25/2021 9:49,,0.01,,,,,
12/25/2021 9:50,,,0.01,,,,
12/25/2021 9:53,,,,,0.01,,
12/25/2021 9:54,,0.01,,,,,
12/25/2021 10:03,,0.01,,,,,
12/25/2021 10:03,0.01,,,,,,
12/25/2021 10:06,,,,,,,0.01
12/25/2021 10:12,,0.01,,,,,
12/25/2021 10:13,,,,,,,0.01
12/25/2021 10:16,,,,,0.01,,
12/25/2021 10:21,,,0.01,,,,
12/25/2021 10:22,,,,,,,0.01
12/25/2021 10:35,,,0.01,,,,
12/25/2021 10:37,,,0.01,,,,
12/25/2021 10:48,,,,,,,0.01
12/25/2021 10:51,,,0.01,,,,
12/25/2021 10:52,0.01,,,,,,
12/25/2021 10:54,0.01,,,,,,
12/25/2021 10:58,,,,,0.01,,
12/25/2021 10:59,0.01,,,,,,
12/25/2021 11:04,0.01,,,,,,
12/25/2021 11:06,0.01,,,,,,
12/25/2021 11:10,,,,,,,0.01
12/25/2021 11:12,0.01,,,,,,
12/25/2021 11:13,,,,,,,0.01
12/25/2021 11:16,,,,,,,0.01
12/25/2021 11:20,,,,,,,0.01
12/25/2021 11:23,,,,,,,0.01
12/25/2021 11:27,,,,,,,0.01
12/25/2021 11:34,,,,,,,0.01
12/25/2021 11:39,,,,,,,0.01
12/25/2021 11:49,,,,,,,0.01
12/25/2021 11:54,,,,,,,0.01
12/25/2021 11:59,0.01,,,,,,
12/25/2021 12:05,,,,,,,0.01
12/25/2021 12:08,,,,,,,0.01
12/25/2021 12:11,,,,,,,0.01
12/25/2021 12:12,,,0.01,,,,
12/25/2021 12:16,,,,,,,0.01
12/25/2021 12:56,,,,,,,0.01
12/25/2021 13:37,0.01,,,,,,
12/25/2021 13:49,,,,,,,0.01
12/25/2021 13:53,,,,,,,0.01
12/25/2021 15:49,,,,,0.01,,
12/25/2021 15:49,0.01,,,,,,
12/25/2021 15:52,,,,,0.01,,
12/25/2021 16:24,,,0.01,,,,
12/25/2021 16:40,,,,,,,0.01
12/25/2021 16:44,,,,,,,0.01
12/25/2021 16:45,,,,,,,0.01
12/25/2021 16:45,,,,,0.01,,
12/25/2021 16:45,,,,,,,0.01
12/25/2021 16:46,,,,,,,0.01
12/25/2021 16:47,,,,,,,0.01
12/25/2021 16:48,,,,,,,0.01
12/25/2021 16:48,,,,0.01,,,
12/25/2021 16:49,,,,0.01,,,
12/25/2021 16:50,,,,,,,0.01
12/25/2021 16:51,,0.01,,,,,
12/25/2021 16:54,,0.01,,,,,
12/25/2021 16:55,,0.01,,,,,
12/25/2021 17:22,,,,0.01,,,
12/25/2021 17:35,,,,,,,0.01
12/25/2021 17:36,0.01,,,,,,
12/25/2021 17:38,,,,,,,0.01
12/25/2021 17:38,,,,,0.01,,
12/25/2021 17:38,0.01,,,,,,
12/25/2021 17:39,0.01,,,,,,
12/25/2021 17:40,0.01,,,,,,
12/25/2021 17:41,0.01,,,,,,
12/25/2021 17:41,0.01,,,,,,
12/25/2021 17:46,,,,,,,0.01
12/25/2021 18:12,0.01,,,,,,
12/25/2021 18:22,,,,,,,0.01
12/25/2021 18:26,,,,,,,0.01
12/25/2021 20:28,,,0.01,,,,
12/25/2021 20:38,,,,,,,0.01
12/25/2021 20:44,,,,,,,0.01
12/25/2021 21:11,,0.01,,,,,
12/25/2021 21:16,0.01,,,,,,
12/25/2021 21:28,,,,,,,0.01
12/25/2021 21:46,,,,,0.01,,
12/25/2021 21:46,,,,,0.01,,
12/25/2021 21:47,,0.01,,,,,
12/25/2021 21:51,,,,,0.01,,
12/25/2021 21:52,,0.01,,,,,
12/25/2021 21:54,,,0.01,,,,
12/25/2021 21:56,,0.01,,,,,
12/25/2021 21:58,,,,,,0.01,
12/25/2021 21:58,,,,,,,0.01
12/25/2021 22:00,,,,,,0.01,
12/25/2021 22:01,0.01,,,,,,
12/25/2021 22:02,,,,0.01,,,
12/25/2021 22:05,,0.01,,,,,
12/25/2021 22:06,,,,,,0.01,
12/25/2021 22:06,,,,0.01,,,
12/25/2021 22:07,,,,0.01,,,
12/25/2021 22:09,,,,0.01,,,
12/25/2021 22:10,,,,0.01,,,
12/25/2021 22:10,,,,,,0.01,
12/25/2021 22:11,,,,,,0.01,
12/25/2021 22:12,,,,0.01,,,
12/25/2021 22:13,,,,,,0.01,
12/25/2021 22:14,,,0.01,,,,
12/25/2021 22:15,,,,,,0.01,
12/25/2021 22:16,,,,,,0.01,
12/25/2021 22:16,,,,,,0.01,
12/25/2021 22:17,,,,,,0.01,
12/25/2021 22:17,,,,,,0.01,
12/25/2021 22:17,,,,,,0.01,
12/25/2021 22:18,,,,,,0.01,
12/25/2021 22:18,,,,,,0.01,
12/25/2021 22:18,0.01,,,,,,
12/25/2021 22:19,,,,0.01,,,
12/25/2021 22:20,,,,,,0.01,
12/25/2021 22:41,,,,0.01,,,
12/25/2021 22:56,0.01,,,,,,
12/25/2021 22:59,,,,,,,0.01
12/25/2021 23:05,,,,,,,0.01
12/25/2021 23:09,0.01,,,,,,
12/25/2021 23:09,,,,,,,0.01
12/25/2021 23:14,0.01,,,,,,
12/25/2021 23:18,,,,,,,0.01
12/25/2021 23:52,,,,,,,0.01
12/25/2021 23:53,,,0.01,,,,
12/26/2021 0:02,,,,,,,0.01
12/26/2021 0:04,,,,,0.01,,
12/26/2021 0:06,0.01,,,,,,
12/26/2021 0:14,,,,,,,0.01
12/26/2021 0:14,0.01,,,,,,
12/26/2021 0:17,,,0.01,,,,
12/26/2021 0:17,,,,,,,0.01
12/26/2021 0:18,,,0.01,,,,
12/26/2021 0:19,,,,,,,0.01
12/26/2021 0:21,,0.01,,,,,
12/26/2021 0:21,,,,,0.01,,
12/26/2021 0:22,,,,,,,0.01
12/26/2021 0:23,0.01,,,,,,
12/26/2021 0:24,,,,,,0.01,
12/26/2021 0:25,,,,,0.01,,
12/26/2021 0:26,,,,,,,0.01
12/26/2021 0:27,,0.01,,,,,
12/26/2021 0:28,,,,,,,0.01
12/26/2021 0:29,0.01,,,,,,
12/26/2021 0:30,,,,,,,0.01
12/26/2021 0:30,,,0.01,,0.01,,
12/26/2021 0:31,,0.01,,,,,
12/26/2021 0:34,,,,,,,0.01
12/26/2021 0:34,,,,,0.01,,
12/26/2021 0:35,0.01,,,,,,
12/26/2021 0:35,,,0.01,,,,
12/26/2021 0:37,,0.01,,,,,
12/26/2021 0:38,,,,,,,0.01
12/26/2021 0:39,,,,0.01,,,
12/26/2021 0:39,,,,,0.01,,
12/26/2021 0:40,,,,,0.01,,
12/26/2021 0:40,,,,,,,0.01
12/26/2021 0:40,0.01,,,,,,
12/26/2021 0:40,,0.01,,,,,
12/26/2021 0:41,,,,,0.01,,
12/26/2021 0:41,,,0.01,,,,
12/26/2021 0:42,,,,,0.01,,
12/26/2021 0:43,,,,,,0.01,
12/26/2021 0:43,,0.01,,,,,
12/26/2021 0:44,,,,,,,0.01
12/26/2021 0:45,,,,,0.01,,
12/26/2021 0:46,,,0.01,,,,
12/26/2021 0:46,,0.01,,,,,
12/26/2021 0:47,0.01,,,,,,
12/26/2021 0:48,,,,,0.01,,
12/26/2021 0:49,,,0.01,,,,
12/26/2021 0:50,,0.01,,,,,
12/26/2021 0:50,,,,,0.01,,
12/26/2021 0:51,,,0.01,,,,
12/26/2021 0:51,,,0.01,,,,
12/26/2021 0:52,,,,,0.01,,
12/26/2021 0:52,,,,,,,0.01
12/26/2021 0:52,,0.01,,,,,
12/26/2021 0:53,,,0.01,,,,
12/26/2021 0:53,0.01,,,,,,
12/26/2021 0:53,,,0.01,,,,
12/26/2021 0:53,,,,,0.01,,
12/26/2021 0:53,,,,0.01,,,
12/26/2021 0:54,,0.01,,,,,
12/26/2021 0:54,,,,,,,0.01
12/26/2021 0:55,,0.01,,,,,
12/26/2021 0:56,,,0.01,,,,
12/26/2021 0:56,0.01,,,,,,
12/26/2021 0:56,,0.01,,,,,
12/26/2021 0:57,,,,,0.01,,
12/26/2021 0:57,,,,,,,0.01
12/26/2021 0:58,,0.01,,,,,
12/26/2021 0:58,0.01,,,,,,
12/26/2021 0:59,0.01,,,,,,
12/26/2021 1:01,,,0.01,,,,
12/26/2021 1:01,0.01,,,,,,
12/26/2021 1:01,,,,,,,0.01
12/26/2021 1:02,0.01,,,,,,
12/26/2021 1:03,,,0.01,,,,
12/26/2021 1:03,,0.01,,,,,
12/26/2021 1:04,,,,,,,0.01
12/26/2021 1:04,0.01,,,,,,
12/26/2021 1:04,,,0.01,,,,
12/26/2021 1:06,0.01,,,,,,
12/26/2021 1:07,,,,,,0.01,
12/26/2021 1:09,,,,,,0.01,
12/26/2021 1:10,0.01,,,,,,
12/26/2021 1:12,0.01,,,,,,
12/26/2021 1:12,,,0.01,,,,
12/26/2021 1:12,,,,,,0.01,
12/26/2021 1:13,0.01,,,,,,
12/26/2021 1:13,,,,0.01,,,
12/26/2021 1:13,,0.01,,,,,
12/26/2021 1:14,,,0.01,,,,
12/26/2021 1:14,,,,0.01,,,
12/26/2021 1:15,,,,,,0.01,
12/26/2021 1:15,,0.01,,,,,
12/26/2021 1:15,,,,,,0.01,
12/26/2021 1:16,,,,0.01,,,
12/26/2021 1:18,0.01,,,,,,
12/26/2021 1:18,,,,,,,0.01
12/26/2021 1:20,,,0.01,,,,
12/26/2021 1:21,0.01,,,,,,
12/26/2021 1:22,,,,0.01,,,
12/26/2021 1:22,0.01,,,,,,
12/26/2021 1:23,0.01,,,,,,
12/26/2021 1:23,0.01,,,,,,
12/26/2021 1:24,0.01,,,,,,
12/26/2021 1:25,0.01,,,,,,
12/26/2021 1:25,0.01,,,,,,
12/26/2021 1:26,0.01,,,,,,
12/26/2021 1:27,0.01,,,,,,
12/26/2021 1:27,0.01,,,,,,
12/26/2021 1:28,0.01,,,,,,
12/26/2021 1:28,,,,,,0.01,
12/26/2021 1:29,,,0.01,,,,
12/26/2021 1:31,0.01,,,,,,
12/26/2021 1:44,0.01,,,,,,
12/26/2021 1:45,,,,0.01,,,
12/26/2021 2:15,,,,,,,0.01
12/26/2021 2:17,,,,,,,0.01
12/26/2021 2:20,,,,,,,0.01
12/26/2021 2:24,0.01,,,,,,
12/26/2021 2:25,0.01,,,,,,
12/26/2021 2:27,0.01,,,,,,
12/26/2021 2:35,,,,,,,0.01
12/26/2021 3:43,,,,,0.01,,
12/26/2021 3:45,,,,,0.01,,
12/26/2021 3:45,,,0.01,,,,
12/26/2021 3:51,,0.01,,,,,
12/26/2021 3:53,0.01,,,,,,
12/26/2021 3:59,,,,,,0.01,
12/26/2021 4:00,,0.01,,,,,
12/26/2021 4:01,,,0.01,,,,
12/26/2021 4:04,,,,0.01,,,
12/26/2021 4:05,,,,0.01,,,
12/26/2021 4:06,,,,0.01,,,
12/26/2021 4:06,,,,0.01,,,
12/26/2021 4:07,,,,0.01,,,
12/26/2021 4:10,,,,,,,0.01
12/26/2021 4:10,0.01,,,,,,
12/26/2021 6:06,,,0.01,,,,
12/27/2021 14:29,,,,,,,0.01
12/27/2021 14:34,,,,,,,0.01
12/27/2021 14:37,,,,,,,0.01
12/27/2021 14:39,,,,,,,0.01
12/27/2021 14:43,,,,,,,0.01
12/27/2021 14:52,,,,,,,0.01
12/27/2021 15:20,,,,,,,0.01
12/27/2021 15:28,,,,,0.01,,
12/27/2021 15:29,,0.01,,,,,
12/27/2021 15:30,,,,,0.01,,
12/27/2021 15:32,,,,,0.01,,
12/27/2021 15:33,,,,,0.01,,
12/27/2021 15:39,,,,,,,0.01
12/27/2021 15:46,,0.01,,,,,
12/27/2021 15:47,,,,,,,0.01
12/27/2021 15:51,,,,,,,0.01
12/27/2021 15:57,,,0.01,,,,
12/27/2021 15:59,,0.01,,,,,
12/27/2021 15:59,0.01,,,,,,
12/27/2021 16:01,,,,,,,0.01
12/27/2021 16:01,,0.01,,,,,
12/27/2021 16:03,,0.01,,,,,
12/27/2021 16:03,0.01,,,,,,
12/27/2021 16:04,,,0.01,,,,
12/27/2021 16:05,,0.01,,,,,
12/27/2021 16:07,,,,,,,0.01
12/27/2021 16:09,0.01,,,,,,
12/27/2021 16:10,,,,,,,0.01
12/27/2021 16:11,,0.01,,,,,
12/27/2021 16:13,,,,,,,0.01
12/27/2021 16:14,,,0.01,,,,
12/27/2021 16:14,0.01,,,,,,
12/27/2021 16:14,,,,,,,0.01
12/27/2021 16:16,,0.01,,,,,
12/27/2021 16:16,,,,,,,0.01
12/27/2021 16:18,,,,,,,0.01
12/27/2021 16:19,0.01,,,,,,
12/27/2021 16:20,,,,,,,0.01
12/27/2021 16:23,,,,,,,0.01
12/27/2021 16:25,,,,,,,0.01
12/27/2021 16:28,,,,,,,0.01
12/27/2021 16:28,,,0.01,,,,
12/27/2021 16:31,,,,,,,0.01
12/27/2021 16:31,0.01,,,,,,
12/27/2021 16:34,,,,,,,0.01
12/27/2021 16:41,,,,,,,0.01
12/27/2021 16:45,0.01,,,,,,
12/27/2021 16:46,,,,,,,0.01
12/27/2021 17:11,,,0.01,,,,
12/27/2021 17:11,0.01,,,,,,
12/27/2021 17:13,,,,,,,0.01
12/27/2021 17:14,0.01,,,,,,
12/27/2021 17:18,0.01,,,,,,
12/27/2021 17:21,,,,,,,0.01
12/27/2021 17:22,,,0.01,,,,
12/27/2021 17:23,0.01,,,,,,
12/27/2021 17:24,,,,,,,0.01
12/27/2021 17:30,,,,,,,0.01
12/27/2021 17:33,0.01,,,,,,
12/27/2021 17:33,,,,,,,0.01
12/27/2021 17:36,,,,,,,0.01
12/27/2021 17:38,,,,,,0.01,
12/27/2021 17:39,,,,,,,0.01
12/27/2021 17:40,0.01,,,,,,
12/27/2021 17:42,,,,,,,0.01
12/27/2021 17:43,0.01,,,,,,
12/27/2021 17:44,,,,,,,0.01
12/27/2021 17:45,0.01,,,,,,
12/27/2021 17:45,,,,,,0.01,
12/27/2021 17:46,,,,,,,0.01
12/27/2021 17:46,,,,0.01,,,
12/27/2021 17:47,,,,,,,0.01
12/27/2021 17:49,,,,,,,0.01
12/27/2021 17:50,0.01,,,,,,
12/27/2021 17:50,,,,,,,0.01
12/27/2021 17:52,,,,,,,0.01
12/27/2021 17:52,,,0.01,,,,
12/27/2021 17:53,,,,,,,0.01
12/27/2021 17:54,,,0.01,,,,
12/27/2021 17:54,,,,,,,0.01
12/27/2021 17:55,,,0.01,,,,
12/27/2021 17:56,,,,,,,0.01
12/27/2021 17:56,,,0.01,,,,
12/27/2021 17:57,,,,,,,0.01
12/27/2021 17:59,,,,,,,0.01
12/27/2021 18:00,0.01,,,,,,
12/27/2021 18:01,0.01,,,,,,
12/27/2021 18:01,,,,,,,0.01
12/27/2021 18:01,0.01,,,,,,
12/27/2021 18:02,0.01,,,,,,
12/27/2021 18:03,0.01,,,,,,
12/27/2021 18:03,,,,,,,0.01
12/27/2021 18:06,,,,,,,0.01
12/27/2021 18:11,,,,,,,0.01
12/27/2021 18:13,,,,,,,0.01
12/27/2021 18:15,,,,,,,0.01
12/27/2021 18:16,,,0.01,,,,
12/27/2021 18:17,,,,,,,0.01
12/27/2021 18:25,,,,,,,0.01
12/27/2021 18:28,,,,,,,0.01
12/27/2021 18:31,0.01,,,,,,
12/27/2021 18:32,,,,,,,0.01
12/27/2021 18:47,,,,,,,0.01
12/27/2021 18:50,,0.01,,,,,
12/27/2021 18:59,,0.01,,,,,
12/27/2021 19:01,,,,,0.01,,
12/27/2021 19:07,,0.01,,,,,
12/27/2021 19:10,,0.01,,,,,
12/27/2021 19:11,,0.01,,,,,
12/27/2021 19:18,,,,,,,0.01
12/27/2021 19:21,,,,,,,0.01
12/27/2021 19:24,,0.01,,,,,
12/27/2021 19:26,,,0.01,,,,
12/27/2021 19:27,0.01,,,,,,
12/27/2021 19:29,,,,,,,0.01
12/27/2021 19:31,,,0.01,,,,
12/27/2021 19:35,0.01,,,,,,
12/27/2021 19:35,,,0.01,,,,
12/27/2021 19:56,,,,,,,0.01
12/27/2021 20:11,,,,0.01,,,
12/27/2021 20:58,,,0.01,,,,
12/27/2021 21:26,0.01,,,,,,
12/28/2021 1:03,0.01,,,,,,
12/28/2021 1:47,,,,,,,0.01
12/28/2021 4:04,,,,,,0.01,
12/28/2021 9:18,,,0.01,,,,
12/28/2021 11:50,,,,,,,0.01
12/28/2021 14:16,,,,,,,0.01
12/28/2021 15:45,,,,0.01,,,
12/28/2021 16:33,,,,0.01,,,
12/28/2021 20:22,,,,,,0.01,
12/28/2021 20:25,,,,0.01,,,
12/28/2021 20:37,,,,0.01,,,
12/28/2021 20:48,,,,0.01,,,
12/28/2021 21:47,,,,,,,0.01
12/28/2021 22:04,,,,,,0.01,
12/28/2021 22:05,,,,,,0.01,
12/28/2021 22:13,,,,,,0.01,
12/28/2021 22:22,,,,0.01,,,
12/28/2021 22:28,,,,,,0.01,
12/28/2021 22:29,,,,,,0.01,
12/28/2021 22:46,,,,0.01,,,
12/28/2021 22:50,,,,,,0.01,
12/28/2021 22:56,,,,0.01,,,
12/28/2021 23:40,,,,,0.01,,
12/28/2021 23:51,,,,,0.01,,
12/28/2021 23:58,,,,,0.01,,
12/29/2021 0:02,,0.01,,,,,
12/29/2021 0:24,,0.01,,,,,
12/29/2021 0:27,,,0.01,,,,
12/29/2021 0:42,0.01,,,,,,
12/29/2021 0:48,,,,,,,0.01
12/29/2021 0:52,,,0.01,,,,
12/29/2021 0:53,,,0.01,,,,
12/29/2021 0:55,,,,,,,0.01
12/29/2021 0:56,,,0.01,,,,
12/29/2021 1:02,,,0.01,,,,
12/29/2021 1:05,0.01,,,,,,
12/29/2021 1:05,,,,,,,0.01
12/29/2021 1:26,0.01,,,,,,
12/29/2021 1:31,0.01,,,,,,
12/29/2021 1:40,0.01,,,,,,
12/29/2021 1:57,,,0.01,,,,
12/29/2021 2:18,,,,,,0.01,
12/29/2021 2:27,,,,,0.01,,
12/29/2021 2:29,,,,,0.01,,
12/29/2021 2:32,,,,0.01,,,
12/29/2021 2:34,,,,,,0.01,
12/29/2021 2:35,,,,,0.01,,
12/29/2021 2:39,,,,0.01,,,
12/29/2021 2:39,,0.01,,,,,
12/29/2021 2:40,,,,,,0.01,
12/29/2021 2:43,,0.01,,,,,
12/29/2021 2:47,,0.01,,,,,
12/29/2021 2:51,,,,0.01,,,
12/29/2021 2:52,,0.01,,,,,
12/29/2021 3:03,,,0.01,,,,
12/29/2021 3:07,,,0.01,,,,
12/29/2021 3:21,,0.01,,,,,
12/29/2021 3:24,0.01,,,,,,
12/29/2021 3:28,0.01,,,,,,
12/29/2021 3:29,,,,,,,0.01
12/29/2021 3:38,,,,,,,0.01
12/29/2021 3:42,,,,,,,0.01
12/29/2021 3:47,,,,,,,0.01
12/29/2021 3:52,,,,,,,0.01
12/29/2021 3:53,0.01,,,,,,
12/29/2021 4:00,,,,,,,0.01
