OBJECTID,Location Description,Size 1,Last Update Date,Last Editor,Size 2,Size 3,CatchID,DrainID,Inspection Status,Facility Type,Jurisdiction,Watershed Management Area,GlobalID,PRIORITY,Flow Monitoring Status,Flow Monitoring Deploy Date,Flow Monitoring Return Date,Next Inspection Date,POINT_X,POINT_Y,Persistent Flow,Facility Identifier,Survey Link,Outfall Capture Feasibility Study,Dry Weather Samples,Accessibility,Flow Measurement Count,Last Discharge Observation,Last Discharge Measurement Trend,AVGFLOWWIDTH,AVGFLOWDEPTH,AVGFLOWVEL,AVGDISCHARGE,MAXDISCHARGE,MINDISCHARGE,OBJECTID2,Facility ID,Collection Staff,Inspection Date,Accessibility3,Flow Condition,Flow Velocity (Sec. / 6 Feet),Flow Width,Flow Depth,Biological Condition,Vegetative Condition,Trash Condition,Structural Condition,IDIC,Maintenance Issues,COMMENTS,LASTEDITOR,LASTUPDATE,Media Link,Visit Number,Connectivity to RW,Upstream RW Condition,Downstream RW Condition,Relative Contribution to RW Flow,GlobalID4,swDischargePointGUID,Conductivity,Algae Condition,Trash Location,OBSWEATHER,RW Vegetative Condition,RW Algae Conditions,Scour Pond Water Condition,Dissipator Water Condition
498,J03P01in; 8x10 box channel in Crown Valley Park,,7/16/2021 18:12,OCENVRESUSER,96,120,9216,J03,Verified,Box,Laguna Niguel,South,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},Not A Priority,Deployed,3/17/2017 0:00,,,-117.7100766,33.5280069,Yes,J03-9216-2,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={BDBAD671-CCD0-47D1-B121-7ED3242CBA94}&field:Station=J03-9216-2,Yes,No,Easily accessible,16,0.896,Below Average Discharge,4.37,0.1815625,4.628125,1.460109,4.35,0.083333,128475,,CamilleA,6/16/2020 18:07,,Flowing,16,11,0.34,Sparse,Moderate,Sparse (<10 Items),Good,None,Sediment,Odor. Small floating bubbles. Minor presence of small mudsnails. Abundant sand with grasses/weeds on banks upstream dissipator. Surface scum downstream dissipator. Transient male pacing vehicle at time of inspection; athletes training on stairs confronted so could leave.,OCENVRESUSER,9/30/2020 20:16,,,Direct Connection,Flowing,Flowing,Major Fraction (>50%),{BB38A9B0-5C7C-485E-96EE-820726FFFF65},{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},4590,No Macroalgae,Within area surrounding outfall,Dry,Abundant,No Macroalgae,Green tint,Clear
498,J03P01in; 8x10 box channel in Crown Valley Park,,7/16/2021 18:12,OCENVRESUSER,96,120,9216,J03,Verified,Box,Laguna Niguel,South,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},Not A Priority,Deployed,3/17/2017 0:00,,,-117.7100766,33.5280069,Yes,J03-9216-2,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={BDBAD671-CCD0-47D1-B121-7ED3242CBA94}&field:Station=J03-9216-2,Yes,No,Easily accessible,16,0.896,Below Average Discharge,4.37,0.1815625,4.628125,1.460109,4.35,0.083333,150078,,GivenS,9/14/2020 19:03,,Flowing,3,2.1,0.15,Sparse,Overgrown,Moderate (11-50 Items),Good,,Overgrown,"Mudsnails, cobwebs.  Chlorine odor inside tunnel.  Weeds at outlet causing water to pond. Flow through rocks at road into park. Cnx with J03 down at pedestrian bridge ",OCENVRESUSER,9/30/2020 20:16,,,Direct Connection,Flowing,Flowing,Minor Fraction (10 - 50%),{0FCB3E80-0D39-457D-B447-7FC356E34B45},{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},4288,No Macroalgae,In flow path of outfall,Dry,Moderate,No Macroalgae,Not present,Not present
498,J03P01in; 8x10 box channel in Crown Valley Park,,7/16/2021 18:12,OCENVRESUSER,96,120,9216,J03,Verified,Box,Laguna Niguel,South,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},Not A Priority,Deployed,3/17/2017 0:00,,,-117.7100766,33.5280069,Yes,J03-9216-2,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={BDBAD671-CCD0-47D1-B121-7ED3242CBA94}&field:Station=J03-9216-2,Yes,No,Easily accessible,16,0.896,Below Average Discharge,4.37,0.1815625,4.628125,1.460109,4.35,0.083333,154484,,GivenS,12/28/2020 19:01,,Flowing,2,5.8,0.25,,,Abundant (>50 Items),,,,Trash accumulation at berm.   Turb 83 NTU.  ,OCPWPublisher,12/28/2020 21:48,,,Direct Connection,Flowing,Flowing,,{7F1D4B10-D742-46F7-8A6D-E05968870C90},{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},672,,In flow path of outfall,Wet,,,Not present,Not present
498,J03P01in; 8x10 box channel in Crown Valley Park,,7/16/2021 18:12,OCENVRESUSER,96,120,9216,J03,Verified,Box,Laguna Niguel,South,{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},Not A Priority,Deployed,3/17/2017 0:00,,,-117.7100766,33.5280069,Yes,J03-9216-2,https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={BDBAD671-CCD0-47D1-B121-7ED3242CBA94}&field:Station=J03-9216-2,Yes,No,Easily accessible,16,0.896,Below Average Discharge,4.37,0.1815625,4.628125,1.460109,4.35,0.083333,159308,,CamilleA,5/13/2021 19:31,,Flowing,9,1,0.125,Abundant,Moderate,Moderate (11-50 Items),Good,None,None,Flow measured at dissipator. Noticeable grass clippings in flowpath.,OCPWPublisher,5/13/2021 19:55,,,,,,,{057800CF-A8A1-46ED-AA63-6E63FEB3CB98},{BDBAD671-CCD0-47D1-B121-7ED3242CBA94},4271,Small to Moderate Macroalgae,In flow path of outfall,Dry,Moderate,Small to Moderate Macroalgae,Green tint,Clear
23191,,24,7/16/2021 18:12,OCENVRESUSER,,,,J03,Verified,Outfall,Laguna Niguel,South,{074DF43E-9DE2-4BCB-BD7B-D73053E079BA},,,,,,-117.7101534,33.52808176,Unknown,J03-9216-3,,,,Easily accessible,1,0.00096,,0.8,0.01,50,0.00096,0.00096,0.00096,150079,,GivenS,9/14/2020 19:13,,Pooled or Ponded,,,,,Moderate,Not Present (0 Items),Good,,,,OCPWPublisher,9/14/2020 19:15,,,Partial - Significant Distance,,,,{FAFBE97F-D626-4539-A920-4D6DC3397692},{074DF43E-9DE2-4BCB-BD7B-D73053E079BA},,Small to Moderate Macroalgae,,Dry,,,Not present,Not present
23191,,24,7/16/2021 18:12,OCENVRESUSER,,,,J03,Verified,Outfall,Laguna Niguel,South,{074DF43E-9DE2-4BCB-BD7B-D73053E079BA},,,,,,-117.7101534,33.52808176,Unknown,J03-9216-3,,,,Easily accessible,1,0.00096,,0.8,0.01,50,0.00096,0.00096,0.00096,159309,,CamilleA,5/13/2021 19:40,,Flowing,50,0.8,0.01,Abundant,Moderate,Moderate (11-50 Items),Good,None,None,Groundwater seep by conductivity.,OCPWPublisher,5/13/2021 19:45,,,Direct Connection,Flowing,Flowing,Small Fraction (<10%),{BEF1F084-CDC5-4C7E-AFA7-92F2AF9FEAC1},{074DF43E-9DE2-4BCB-BD7B-D73053E079BA},10260,Moderate to Abundant Macroalgae,Within area surrounding outfall,Dry,Moderate,Small to Moderate Macroalgae,Clear,Not present
23192,2 18 inch pipes,36,7/16/2021 18:12,OCENVRESUSER,,,9216,J03,Verified,Outfall,Laguna Niguel,South,{17A4B537-06CB-4914-A505-354A1A88B51B},,,,,,-117.7097701,33.5281727,Unknown,J03-9216-5,,,,Difficult accessibility,,,,,,,,,,150081,,GivenS,9/14/2020 19:30,,Pooled or Ponded,,,,Sparse,Moderate,Sparse (<10 Items),Good,,Sediment,Downstream of trash boom.  Trash and mud accumulation.  ,OCPWPublisher,9/14/2020 19:31,,,Partial - Significant Distance,,,,{7FE85C67-FC81-4E10-AD58-BF834639AD25},{17A4B537-06CB-4914-A505-354A1A88B51B},,No Macroalgae,In flow path of outfall,Dry,,,Not present,Not present
23192,2 18 inch pipes,36,7/16/2021 18:12,OCENVRESUSER,,,9216,J03,Verified,Outfall,Laguna Niguel,South,{17A4B537-06CB-4914-A505-354A1A88B51B},,,,,,-117.7097701,33.5281727,Unknown,J03-9216-5,,,,Difficult accessibility,,,,,,,,,,159311,,CamilleA,5/13/2021 19:49,,Pooled or Ponded,,,,Abundant,Moderate,Moderate (11-50 Items),Good,None,None,"Recently damp, has damp flow path to receiving water.",OCPWPublisher,5/13/2021 19:52,,,None - Flow Infiltrates or Outfall is Dry,Flowing,Flowing,,{827881E6-EC2D-4DF6-A752-69001BBDCB67},{17A4B537-06CB-4914-A505-354A1A88B51B},,No Macroalgae,Within area surrounding outfall,Dry,Moderate,Small to Moderate Macroalgae,Clear,Not present
4,J03P02.Alicia Parkway near Aliso and Wood Canyon Park ,72,7/16/2021 18:12,OCENVRESUSER,,,9221,J03,Verified,Outfall,Laguna Niguel,South,{B349E3D1-F18C-44B9-A54D-9A854691EE96},Priority,Complete,6/1/2016 7:00,6/15/2016 7:00,,-117.7171712,33.54994727,Yes,J03-9221-1 (J03P02),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={B349E3D1-F18C-44B9-A54D-9A854691EE96}&field:Station=J03-9221-1 (J03P02),Yes,Yes,Easily accessible,13,0.16,Below Average Discharge,1.3,0.09076923,4.70692307,0.253482,0.6,0.042,2267,J03-9221-1,LewengrubJ,11/4/2015 20:24,Unsafe accessibility,Flowing,6,1.6,0.1,Not Present,Not Present,Sparse (<10 Items),Good,None,None,,OCENVRESUSER,9/30/2020 20:16,,1,,,,,{D6CB134A-B83C-4443-B078-01C3D42F88F0},{B349E3D1-F18C-44B9-A54D-9A854691EE96},,,,,,,,
4,J03P02.Alicia Parkway near Aliso and Wood Canyon Park ,72,7/16/2021 18:12,OCENVRESUSER,,,9221,J03,Verified,Outfall,Laguna Niguel,South,{B349E3D1-F18C-44B9-A54D-9A854691EE96},Priority,Complete,6/1/2016 7:00,6/15/2016 7:00,,-117.7171712,33.54994727,Yes,J03-9221-1 (J03P02),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={B349E3D1-F18C-44B9-A54D-9A854691EE96}&field:Station=J03-9221-1 (J03P02),Yes,Yes,Easily accessible,13,0.16,Below Average Discharge,1.3,0.09076923,4.70692307,0.253482,0.6,0.042,2134,J03-9221-1,CurryJ,4/21/2016 15:13,Easily accessible,0,,,,Not Present,Moderate,Sparse (<10 Items),Good,None,None,Vegetation around disapator needs to be cleared. Not a flood hazard.,OCENVRESUSER,12/11/2018 23:46,https://ocgov.box.com/s/h07fnfbviogos35rtrme0fhjtsge5ol1,3,,,,,{12E0E0B0-B3C9-47F9-8AEF-C930F0FCED01},{B349E3D1-F18C-44B9-A54D-9A854691EE96},,,,,,,,
4,J03P02.Alicia Parkway near Aliso and Wood Canyon Park ,72,7/16/2021 18:12,OCENVRESUSER,,,9221,J03,Verified,Outfall,Laguna Niguel,South,{B349E3D1-F18C-44B9-A54D-9A854691EE96},Priority,Complete,6/1/2016 7:00,6/15/2016 7:00,,-117.7171712,33.54994727,Yes,J03-9221-1 (J03P02),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={B349E3D1-F18C-44B9-A54D-9A854691EE96}&field:Station=J03-9221-1 (J03P02),Yes,Yes,Easily accessible,13,0.16,Below Average Discharge,1.3,0.09076923,4.70692307,0.253482,0.6,0.042,2132,J03-9221-1,LewengrubJ,4/21/2016 19:15,Difficult accessibility,Flowing,3,1.3,0.07,Not Present,Not Present,Sparse (<10 Items),Good,None,None,Water height in Dissipator is 1.7 ft.  There is some trash in dissipator.,OCENVRESUSER,9/30/2020 20:16,https://ocgov.box.com/s/h07fnfbviogos35rtrme0fhjtsge5ol1,2,,,,,{0F40588E-2A17-4B7F-A723-6F90A2304A95},{B349E3D1-F18C-44B9-A54D-9A854691EE96},,,,,,,,
4,J03P02.Alicia Parkway near Aliso and Wood Canyon Park ,72,7/16/2021 18:12,OCENVRESUSER,,,9221,J03,Verified,Outfall,Laguna Niguel,South,{B349E3D1-F18C-44B9-A54D-9A854691EE96},Priority,Complete,6/1/2016 7:00,6/15/2016 7:00,,-117.7171712,33.54994727,Yes,J03-9221-1 (J03P02),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={B349E3D1-F18C-44B9-A54D-9A854691EE96}&field:Station=J03-9221-1 (J03P02),Yes,Yes,Easily accessible,13,0.16,Below Average Discharge,1.3,0.09076923,4.70692307,0.253482,0.6,0.042,6994,J03-9221-1,CurryJ,2/21/2017 18:26,Easily accessible,Other - See Comments,,,,Not Present,Not Present,Sparse (<10 Items),Good,None,None,About a quarter CFS spilling out of the pipe.The dissipators pooled or ponded a sit should be. ,OCENVRESUSER,12/11/2018 23:46,,,,,,,{E483B99B-B7F8-4546-AD99-241B4CC0EB09},{B349E3D1-F18C-44B9-A54D-9A854691EE96},,,,,,,,
4,J03P02.Alicia Parkway near Aliso and Wood Canyon Park ,72,7/16/2021 18:12,OCENVRESUSER,,,9221,J03,Verified,Outfall,Laguna Niguel,South,{B349E3D1-F18C-44B9-A54D-9A854691EE96},Priority,Complete,6/1/2016 7:00,6/15/2016 7:00,,-117.7171712,33.54994727,Yes,J03-9221-1 (J03P02),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={B349E3D1-F18C-44B9-A54D-9A854691EE96}&field:Station=J03-9221-1 (J03P02),Yes,Yes,Easily accessible,13,0.16,Below Average Discharge,1.3,0.09076923,4.70692307,0.253482,0.6,0.042,6995,J03-9221-1,CurryJ,3/7/2017 16:36,Easily accessible,Flowing,,,,Not Present,Not Present,Sparse (<10 Items),Good,None,None,Flowing about a quarter CFS into a ponded dissipator,OCENVRESUSER,12/11/2018 23:46,,5,,,,,{2993A6CF-58BD-4827-9D9C-9C0608CB4904},{B349E3D1-F18C-44B9-A54D-9A854691EE96},,,,,,,,
4,J03P02.Alicia Parkway near Aliso and Wood Canyon Park ,72,7/16/2021 18:12,OCENVRESUSER,,,9221,J03,Verified,Outfall,Laguna Niguel,South,{B349E3D1-F18C-44B9-A54D-9A854691EE96},Priority,Complete,6/1/2016 7:00,6/15/2016 7:00,,-117.7171712,33.54994727,Yes,J03-9221-1 (J03P02),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={B349E3D1-F18C-44B9-A54D-9A854691EE96}&field:Station=J03-9221-1 (J03P02),Yes,Yes,Easily accessible,13,0.16,Below Average Discharge,1.3,0.09076923,4.70692307,0.253482,0.6,0.042,43399,,GivenS,6/22/2018 18:55,Easily accessible,Flowing,,,,,,Abundant (>50 Items),Good,None,Other - See Comments,Unsure of flow source.  Trash and algae in dissipator.  Trash on area downstream of dissipator ,OCENVRESUSER,12/11/2018 23:47,,,Direct Connection,Inaccessible,Inaccessible,,{729F76C3-E50F-4F3A-9417-976190FF4EF4},{B349E3D1-F18C-44B9-A54D-9A854691EE96},,,,,,,,
4,J03P02.Alicia Parkway near Aliso and Wood Canyon Park ,72,7/16/2021 18:12,OCENVRESUSER,,,9221,J03,Verified,Outfall,Laguna Niguel,South,{B349E3D1-F18C-44B9-A54D-9A854691EE96},Priority,Complete,6/1/2016 7:00,6/15/2016 7:00,,-117.7171712,33.54994727,Yes,J03-9221-1 (J03P02),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={B349E3D1-F18C-44B9-A54D-9A854691EE96}&field:Station=J03-9221-1 (J03P02),Yes,Yes,Easily accessible,13,0.16,Below Average Discharge,1.3,0.09076923,4.70692307,0.253482,0.6,0.042,53005,,LewengrubJ,8/21/2018 18:02,Difficult accessibility,Flowing,2,1.3,0.07,Sparse,Moderate,Moderate (11-50 Items),Good,,None,,OCENVRESUSER,9/30/2020 20:16,,,,Inaccessible,Inaccessible,,{218A01A2-EAA3-41CE-B4E6-8E48CFD70517},{B349E3D1-F18C-44B9-A54D-9A854691EE96},,,,,,,,
4,J03P02.Alicia Parkway near Aliso and Wood Canyon Park ,72,7/16/2021 18:12,OCENVRESUSER,,,9221,J03,Verified,Outfall,Laguna Niguel,South,{B349E3D1-F18C-44B9-A54D-9A854691EE96},Priority,Complete,6/1/2016 7:00,6/15/2016 7:00,,-117.7171712,33.54994727,Yes,J03-9221-1 (J03P02),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={B349E3D1-F18C-44B9-A54D-9A854691EE96}&field:Station=J03-9221-1 (J03P02),Yes,Yes,Easily accessible,13,0.16,Below Average Discharge,1.3,0.09076923,4.70692307,0.253482,0.6,0.042,55807,,MagsalinJ,9/10/2018 17:14,Easily accessible,Flowing,,,,Not Present,Not Present,Moderate (11-50 Items),Good,,,Flow taken off FS data website,OCENVRESUSER,12/11/2018 23:47,,8,Undetermined,Inaccessible,Inaccessible,,{E298CEB9-F8C7-423E-8DFE-7633D2300E16},{B349E3D1-F18C-44B9-A54D-9A854691EE96},,,,,,,,
4,J03P02.Alicia Parkway near Aliso and Wood Canyon Park ,72,7/16/2021 18:12,OCENVRESUSER,,,9221,J03,Verified,Outfall,Laguna Niguel,South,{B349E3D1-F18C-44B9-A54D-9A854691EE96},Priority,Complete,6/1/2016 7:00,6/15/2016 7:00,,-117.7171712,33.54994727,Yes,J03-9221-1 (J03P02),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={B349E3D1-F18C-44B9-A54D-9A854691EE96}&field:Station=J03-9221-1 (J03P02),Yes,Yes,Easily accessible,13,0.16,Below Average Discharge,1.3,0.09076923,4.70692307,0.253482,0.6,0.042,62342,,PastorB,4/15/2019 18:01,Easily accessible,Flowing,,,,Abundant,Moderate,Sparse (<10 Items),Good,None,None,Install of conductivity and water level sensors ,OCPWPublisher,4/15/2019 18:06,,,Direct Connection,Flowing,Flowing,Small Fraction (<10%),{B43EEE02-8CC1-4400-B8F7-6E3B00EED42A},{B349E3D1-F18C-44B9-A54D-9A854691EE96},,,,,,,,
4,J03P02.Alicia Parkway near Aliso and Wood Canyon Park ,72,7/16/2021 18:12,OCENVRESUSER,,,9221,J03,Verified,Outfall,Laguna Niguel,South,{B349E3D1-F18C-44B9-A54D-9A854691EE96},Priority,Complete,6/1/2016 7:00,6/15/2016 7:00,,-117.7171712,33.54994727,Yes,J03-9221-1 (J03P02),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={B349E3D1-F18C-44B9-A54D-9A854691EE96}&field:Station=J03-9221-1 (J03P02),Yes,Yes,Easily accessible,13,0.16,Below Average Discharge,1.3,0.09076923,4.70692307,0.253482,0.6,0.042,67950,,ZachK,5/8/2019 16:40,Easily accessible,Flowing,2,1.1,0.1,Abundant,Overgrown,Sparse (<10 Items),Good,None,None,56 ug/L,OCENVRESUSER,9/30/2020 20:16,,,Partial - Significant Distance,Inaccessible,Inaccessible,Small Fraction (<10%),{9657AD72-6DD9-4043-87C3-247E245D1757},{B349E3D1-F18C-44B9-A54D-9A854691EE96},,,,,,,,
4,J03P02.Alicia Parkway near Aliso and Wood Canyon Park ,72,7/16/2021 18:12,OCENVRESUSER,,,9221,J03,Verified,Outfall,Laguna Niguel,South,{B349E3D1-F18C-44B9-A54D-9A854691EE96},Priority,Complete,6/1/2016 7:00,6/15/2016 7:00,,-117.7171712,33.54994727,Yes,J03-9221-1 (J03P02),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={B349E3D1-F18C-44B9-A54D-9A854691EE96}&field:Station=J03-9221-1 (J03P02),Yes,Yes,Easily accessible,13,0.16,Below Average Discharge,1.3,0.09076923,4.70692307,0.253482,0.6,0.042,67979,,MTep,5/9/2019 5:50,Difficult accessibility,Flowing,2.84,1.4,0.14,Abundant,Overgrown,Sparse (<10 Items),Good,None,None,"Overgrown vegetation outside box, overgrown algae ",OCENVRESUSER,9/30/2020 20:16,,,Partial - Significant Distance,Flowing,Inaccessible,Small Fraction (<10%),{30CDEA3F-DAA1-40DF-9033-4445620918AA},{B349E3D1-F18C-44B9-A54D-9A854691EE96},,,,,,,,
4,J03P02.Alicia Parkway near Aliso and Wood Canyon Park ,72,7/16/2021 18:12,OCENVRESUSER,,,9221,J03,Verified,Outfall,Laguna Niguel,South,{B349E3D1-F18C-44B9-A54D-9A854691EE96},Priority,Complete,6/1/2016 7:00,6/15/2016 7:00,,-117.7171712,33.54994727,Yes,J03-9221-1 (J03P02),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={B349E3D1-F18C-44B9-A54D-9A854691EE96}&field:Station=J03-9221-1 (J03P02),Yes,Yes,Easily accessible,13,0.16,Below Average Discharge,1.3,0.09076923,4.70692307,0.253482,0.6,0.042,74790,,LiuK,6/12/2019 15:47,Easily accessible,Flowing,1.5,1.5,0.1,Not Present,Moderate,Not Present (0 Items),Good,None,None,Cl .10 turbidity 3.38,OCENVRESUSER,9/30/2020 20:16,,,,,,,{72A3A1DC-35A8-4AE2-9F9E-8FE1EAD28F09},{B349E3D1-F18C-44B9-A54D-9A854691EE96},,,,,,,,
4,J03P02.Alicia Parkway near Aliso and Wood Canyon Park ,72,7/16/2021 18:12,OCENVRESUSER,,,9221,J03,Verified,Outfall,Laguna Niguel,South,{B349E3D1-F18C-44B9-A54D-9A854691EE96},Priority,Complete,6/1/2016 7:00,6/15/2016 7:00,,-117.7171712,33.54994727,Yes,J03-9221-1 (J03P02),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={B349E3D1-F18C-44B9-A54D-9A854691EE96}&field:Station=J03-9221-1 (J03P02),Yes,Yes,Easily accessible,13,0.16,Below Average Discharge,1.3,0.09076923,4.70692307,0.253482,0.6,0.042,74804,,EBerliner,6/13/2019 4:57,Easily accessible,Flowing,2.35,1.1,0.08,Not Present,Overgrown,Moderate (11-50 Items),Good,None,Clogged,,OCPWPublisher,10/1/2020 16:49,,,Undetermined,Flowing,Flowing,Minor Fraction (10 - 50%),{2CC6B89C-8AEC-47BC-9050-03B2865FFE9D},{B349E3D1-F18C-44B9-A54D-9A854691EE96},,,,,,,,
4,J03P02.Alicia Parkway near Aliso and Wood Canyon Park ,72,7/16/2021 18:12,OCENVRESUSER,,,9221,J03,Verified,Outfall,Laguna Niguel,South,{B349E3D1-F18C-44B9-A54D-9A854691EE96},Priority,Complete,6/1/2016 7:00,6/15/2016 7:00,,-117.7171712,33.54994727,Yes,J03-9221-1 (J03P02),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={B349E3D1-F18C-44B9-A54D-9A854691EE96}&field:Station=J03-9221-1 (J03P02),Yes,Yes,Easily accessible,13,0.16,Below Average Discharge,1.3,0.09076923,4.70692307,0.253482,0.6,0.042,77999,,KellyK,7/9/2019 3:08,Easily accessible,Flowing,6,1.2,0.07,Sparse,Moderate,Sparse (<10 Items),Good,None,None,Tea colored water with algal growth. Soapy discharge on surface,OCENVRESUSER,9/30/2020 20:16,,,Undetermined,Inaccessible,Inaccessible,,{A7674875-EBDD-40AD-AA5A-45AEAF8D145F},{B349E3D1-F18C-44B9-A54D-9A854691EE96},,,,,,,,
4,J03P02.Alicia Parkway near Aliso and Wood Canyon Park ,72,7/16/2021 18:12,OCENVRESUSER,,,9221,J03,Verified,Outfall,Laguna Niguel,South,{B349E3D1-F18C-44B9-A54D-9A854691EE96},Priority,Complete,6/1/2016 7:00,6/15/2016 7:00,,-117.7171712,33.54994727,Yes,J03-9221-1 (J03P02),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={B349E3D1-F18C-44B9-A54D-9A854691EE96}&field:Station=J03-9221-1 (J03P02),Yes,Yes,Easily accessible,13,0.16,Below Average Discharge,1.3,0.09076923,4.70692307,0.253482,0.6,0.042,78802,,ZachK,7/9/2019 16:15,Easily accessible,Flowing,2,1.3,0.12,Abundant,Overgrown,Sparse (<10 Items),Good,None,Overgrown,Turbidity:1.69; Chlorine:0.02mg/L,OCENVRESUSER,9/30/2020 20:16,,,Partial - Significant Distance,Flowing,Pooled or Ponded,Small Fraction (<10%),{CCA5B458-F06C-4E99-A98C-689448B297BA},{B349E3D1-F18C-44B9-A54D-9A854691EE96},,,,,,,,
4,J03P02.Alicia Parkway near Aliso and Wood Canyon Park ,72,7/16/2021 18:12,OCENVRESUSER,,,9221,J03,Verified,Outfall,Laguna Niguel,South,{B349E3D1-F18C-44B9-A54D-9A854691EE96},Priority,Complete,6/1/2016 7:00,6/15/2016 7:00,,-117.7171712,33.54994727,Yes,J03-9221-1 (J03P02),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={B349E3D1-F18C-44B9-A54D-9A854691EE96}&field:Station=J03-9221-1 (J03P02),Yes,Yes,Easily accessible,13,0.16,Below Average Discharge,1.3,0.09076923,4.70692307,0.253482,0.6,0.042,85230,,GivenS,8/21/2019 17:08,,Flowing,3,1.3,0.06,Sparse,Overgrown,Moderate (11-50 Items),Good,,,Bubbles floating on top of ponded water in dissipator.  Riparian vegetation downstream of dissipator.  Mudsnails inside pipe ,OCENVRESUSER,9/30/2020 20:16,,,Undetermined,Inaccessible,Inaccessible,,{64554CD2-8C53-446D-AF67-AD8960EA9715},{B349E3D1-F18C-44B9-A54D-9A854691EE96},4462,No Macroalgae,In flow path of outfall,,,,,
4,J03P02.Alicia Parkway near Aliso and Wood Canyon Park ,72,7/16/2021 18:12,OCENVRESUSER,,,9221,J03,Verified,Outfall,Laguna Niguel,South,{B349E3D1-F18C-44B9-A54D-9A854691EE96},Priority,Complete,6/1/2016 7:00,6/15/2016 7:00,,-117.7171712,33.54994727,Yes,J03-9221-1 (J03P02),https://survey123.arcgis.com/share/04282b07d91c48dda7ccfd969221369a?open=menu&field:swDischargePointGUID={B349E3D1-F18C-44B9-A54D-9A854691EE96}&field:Station=J03-9221-1 (J03P02),Yes,Yes,Easily accessible,13,0.16,Below Average Discharge,1.3,0.09076923,4.70692307,0.253482,0.6,0.042,129281,,KellyK,6/18/2020 17:47,,Flowing,12,1.1,0.09,Sparse,Not Present,Moderate (11-50 Items),Good,None,None,Sediment and leaf litter in dissipator. Mud snails. Turbidity:1.3,OCPWPublisher,9/30/2020 21:05,,,Undetermined,Inaccessible,Inaccessible,,{A3D844E3-1721-4B35-91F2-17B1026914E3},{B349E3D1-F18C-44B9-A54D-9A854691EE96},5389,Small to Moderate Macroalgae,In flow path of outfall,Dry,,,Not present,Green tint
