"jurisdicti","EMC_Group","RC","EMC_Group_Area","Area_Rainfall","Juris_LU_Volume","Stormwater Volume (acre-ft)","Constituent","Fraction","Units","EMC_WMA_LU","LU_Load","PL_M"
"LAGUNA NIGUEL","highway/arterial",0.45,81.32050618965789,6.7,20.431777180151546,1725.9053085922985,"Zinc, Total","Dissolved","mg/L",0.09848436915267057,2.0122106862551554,5.471933725004542
"LAGUNA NIGUEL","highway/arterial",0.45,81.32050618965789,6.7,20.431777180151546,1725.9053085922985,"Zinc, Total","Total","mg/L",0.58597009784445,11.9724104733894,32.557344559609334
"LAGUNA NIGUEL","multi-family",0.485,713.0656450417872,6.7,193.0922344636073,1725.9053085922985,"Copper, Total","Dissolved","mg/L",0.01193734375304908,2.3050083788364306,6.2681572912458705
"LAGUNA NIGUEL","multi-family",0.485,713.0656450417872,6.7,193.0922344636073,1725.9053085922985,"Copper, Total","Total","mg/L",0.0231446929134595,4.469060470633912,12.153003100215852
"LAGUNA NIGUEL","multi-family",0.485,713.0656450417872,6.7,193.0922344636073,1725.9053085922985,"Fecal coliforms","Total","CFU/100 mL",21462.93950666575,4144326.9474993227,51119520749855.555
"LAGUNA NIGUEL","multi-family",0.485,713.0656450417872,6.7,193.0922344636073,1725.9053085922985,"Lead, Total","Total","mg/L",0.0022778102283991554,0.4398274666856526,1.1960510718783426
"LAGUNA NIGUEL","multi-family",0.485,713.0656450417872,6.7,193.0922344636073,1725.9053085922985,"TN","Total","mg/L",6.349371628732227,1226.0143552317393,3333.9795596739864
"LAGUNA NIGUEL","multi-family",0.485,713.0656450417872,6.7,193.0922344636073,1725.9053085922985,"TP","Total","mg/L",0.5809722171241416,112.18122356577652,305.061604500399
"LAGUNA NIGUEL","multi-family",0.485,713.0656450417872,6.7,193.0922344636073,1725.9053085922985,"TSS","Total","mg/L",48.703478310591834,9404.263453142012,25573.617464404117
"LAGUNA NIGUEL","multi-family",0.485,713.0656450417872,6.7,193.0922344636073,1725.9053085922985,"Zinc, Total","Dissolved","mg/L",0.028403506524265307,5.484496541372036,14.914343609443955
"LAGUNA NIGUEL","multi-family",0.485,713.0656450417872,6.7,193.0922344636073,1725.9053085922985,"Zinc, Total","Total","mg/L",0.0910587841812683,17.582744105100474,47.8138850489258
"LAGUNA NIGUEL","open space",0.078,1601.083171284556,6.7,69.72717210944242,1725.9053085922985,"Copper, Total","Dissolved","mg/L",4.5383849222810336e-4,0.03164487465747881,0.08605393960214895
"LAGUNA NIGUEL","open space",0.078,1601.083171284556,6.7,69.72717210944242,1725.9053085922985,"Copper, Total","Total","mg/L",0.0067692263495350005,0.4719990107217996,1.2835372173398218
"LAGUNA NIGUEL","open space",0.078,1601.083171284556,6.7,69.72717210944242,1725.9053085922985,"Fecal coliforms","Total","CFU/100 mL",1093.7074339230464,76261.12648252888,940667154646.9805
"LAGUNA NIGUEL","open space",0.078,1601.083171284556,6.7,69.72717210944242,1725.9053085922985,"Lead, Total","Total","mg/L",0.0014249616539121403,0.09935854649168753,0.2701920753771187
"LAGUNA NIGUEL","open space",0.078,1601.083171284556,6.7,69.72717210944242,1725.9053085922985,"TN","Total","mg/L",2.420950642233769,168.8060420994992,459.045109470042
"LAGUNA NIGUEL","open space",0.078,1601.083171284556,6.7,69.72717210944242,1725.9053085922985,"TP","Total","mg/L",0.1859690057019451,12.967092867601405,35.26224826364759
"LAGUNA NIGUEL","open space",0.078,1601.083171284556,6.7,69.72717210944242,1725.9053085922985,"TSS","Total","mg/L",103.45130068022969,7213.366647476054,19615.771101288195
"LAGUNA NIGUEL","open space",0.078,1601.083171284556,6.7,69.72717210944242,1725.9053085922985,"Zinc, Total","Dissolved","mg/L",0.010369371344090314,0.7230269403761056,1.9661735851795294
"LAGUNA NIGUEL","open space",0.078,1601.083171284556,6.7,69.72717210944242,1725.9053085922985,"Zinc, Total","Total","mg/L",0.011869975655119219,0.8276598354393894,2.2507085352980893
"LAGUNA NIGUEL","single family",0.405,2765.7103961667035,6.7,625.3962633331959,1725.9053085922985,"Copper, Total","Dissolved","mg/L",0.01047492053646517,6.550976162217473,17.81449012203146
"LAGUNA NIGUEL","single family",0.405,2765.7103961667035,6.7,625.3962633331959,1725.9053085922985,"Copper, Total","Total","mg/L",0.025896546493846418,16.195603410485923,44.04174428849992
"LAGUNA NIGUEL","single family",0.405,2765.7103961667035,6.7,625.3962633331959,1725.9053085922985,"Fecal coliforms","Total","CFU/100 mL",19674.340539016797,12304259.056645919,151770802382601.34
"LAGUNA NIGUEL","single family",0.405,2765.7103961667035,6.7,625.3962633331959,1725.9053085922985,"Lead, Total","Total","mg/L",0.0025109212365633307,1.5703207588706745,4.270274071315406
"LAGUNA NIGUEL","single family",0.405,2765.7103961667035,6.7,625.3962633331959,1725.9053085922985,"TN","Total","mg/L",5.8323359783393665,3647.521127357199,9918.938412258076
"LAGUNA NIGUEL","single family",0.405,2765.7103961667035,6.7,625.3962633331959,1725.9053085922985,"TP","Total","mg/L",0.6373163229435632,398.57524693015677,1083.8712618548245
"LAGUNA NIGUEL","single family",0.405,2765.7103961667035,6.7,625.3962633331959,1725.9053085922985,"TSS","Total","mg/L",93.2354275651122,58309.08800949402,158563.64710357666
"LAGUNA NIGUEL","single family",0.405,2765.7103961667035,6.7,625.3962633331959,1725.9053085922985,"Zinc, Total","Dissolved","mg/L",0.014957835459302755,9.35457440380072,25.43849484195148
"LAGUNA NIGUEL","single family",0.405,2765.7103961667035,6.7,625.3962633331959,1725.9053085922985,"Zinc, Total","Total","mg/L",0.08025909389387786,50.193737419739335,136.4950531508442
"LAGUNA NIGUEL","surface street",0.471,1230.535222676706,6.7,323.6000001834068,1725.9053085922985,"Copper, Total","Dissolved","mg/L",0.012949043628956136,4.1903105207051485,11.394980462587778
"LAGUNA NIGUEL","surface street",0.471,1230.535222676706,6.7,323.6000001834068,1725.9053085922985,"Copper, Total","Total","mg/L",0.02919603936894787,9.447838345146282,25.69211346621462
"LAGUNA NIGUEL","surface street",0.471,1230.535222676706,6.7,323.6000001834068,1725.9053085922985,"Fecal coliforms","Total","CFU/100 mL",16816.869832900793,5441939.081011024,67125330915084.23
"LAGUNA NIGUEL","surface street",0.471,1230.535222676706,6.7,323.6000001834068,1725.9053085922985,"Lead, Total","Total","mg/L",0.003866052031887261,1.251054438227778,3.402072665211526
"LAGUNA NIGUEL","surface street",0.471,1230.535222676706,6.7,323.6000001834068,1725.9053085922985,"TN","Total","mg/L",5.505199303783698,1781.4824957140956,4844.499741200122
"LAGUNA NIGUEL","surface street",0.471,1230.535222676706,6.7,323.6000001834068,1725.9053085922985,"TP","Total","mg/L",0.6931660044602971,224.3085191704835,609.9765592334984
"LAGUNA NIGUEL","surface street",0.471,1230.535222676706,6.7,323.6000001834068,1725.9053085922985,"TSS","Total","mg/L",76.27630707003945,24683.012981854357,67122.10212017888
"LAGUNA NIGUEL","surface street",0.471,1230.535222676706,6.7,323.6000001834068,1725.9053085922985,"Zinc, Total","Dissolved","mg/L",0.03082256141039716,9.974180878057588,27.12343051289115
"LAGUNA NIGUEL","surface street",0.471,1230.535222676706,6.7,323.6000001834068,1725.9053085922985,"Zinc, Total","Total","mg/L",0.11216390547311601,36.29623983167196,98.70269558870359
"LAGUNA NIGUEL","water",0.797,45.441317963141294,6.7,20.221007815948184,1725.9053085922985,,,,,,
"LAGUNA WOODS","business",0.486,12.041827738900428,6.7,3.2675499569506314,178.62965289434405,"Copper, Total","Dissolved","mg/L",0.010032365405752707,0.03278125514968026,0.08914417204261316
"LAGUNA WOODS","business",0.486,12.041827738900428,6.7,3.2675499569506314,178.62965289434405,"Copper, Total","Total","mg/L",0.029394369947765984,0.09604757225741367,0.261188330541203
"LAGUNA WOODS","business",0.486,12.041827738900428,6.7,3.2675499569506314,178.62965289434405,"Fecal coliforms","Total","CFU/100 mL",19328.235873402406,63155.97629606768,779017505530.6118
"LAGUNA WOODS","business",0.486,12.041827738900428,6.7,3.2675499569506314,178.62965289434405,"Lead, Total","Total","mg/L",0.003914557566172833,0.012791012406828811,0.03478342136038279
"LAGUNA WOODS","business",0.486,12.041827738900428,6.7,3.2675499569506314,178.62965289434405,"TN","Total","mg/L",5.187196465843142,16.949423588660228,46.09165590248578
"LAGUNA WOODS","business",0.486,12.041827738900428,6.7,3.2675499569506314,178.62965289434405,"TP","Total","mg/L",0.49933870499831046,1.6316141640210133,4.436953163645788
"LAGUNA WOODS","business",0.486,12.041827738900428,6.7,3.2675499569506314,178.62965289434405,"TSS","Total","mg/L",77.68355320177191,253.8348909202219,690.2695178476382
"LAGUNA WOODS","business",0.486,12.041827738900428,6.7,3.2675499569506314,178.62965289434405,"Zinc, Total","Dissolved","mg/L",0.04339606748406735,0.14179881843939096,0.38560263201281436
"LAGUNA WOODS","business",0.486,12.041827738900428,6.7,3.2675499569506314,178.62965289434405,"Zinc, Total","Total","mg/L",0.1600574539228461,0.5229957266752234,1.4222158615772933
"LAGUNA WOODS","developed open space",0.217,159.54874427870422,6.7,19.330659942234007,178.62965289434405,"Copper, Total","Dissolved","mg/L",4.4085553457464587e-4,0.008522028422514266,0.023174499096507616
"LAGUNA WOODS","developed open space",0.217,159.54874427870422,6.7,19.330659942234007,178.62965289434405,"Copper, Total","Total","mg/L",0.0090266475911997,0.17449105500386713,0.47450473010071803
"LAGUNA WOODS","developed open space",0.217,159.54874427870422,6.7,19.330659942234007,178.62965289434405,"Fecal coliforms","Total","CFU/100 mL",19495.373627451405,376858.43803906016,4648480437751.234
"LAGUNA WOODS","developed open space",0.217,159.54874427870422,6.7,19.330659942234007,178.62965289434405,"Lead, Total","Total","mg/L",0.001895147836689217,0.03663445837129969,0.09962243498083208
"LAGUNA WOODS","developed open space",0.217,159.54874427870422,6.7,19.330659942234007,178.62965289434405,"TN","Total","mg/L",5.474926321837162,105.8339389362202,287.8010258423509
"LAGUNA WOODS","developed open space",0.217,159.54874427870422,6.7,19.330659942234007,178.62965289434405,"TP","Total","mg/L",0.6464029921897596,12.495396427662788,33.97953384646682
"LAGUNA WOODS","developed open space",0.217,159.54874427870422,6.7,19.330659942234007,178.62965289434405,"TSS","Total","mg/L",78.12325765887076,1510.174127383159,4106.713474241714
"LAGUNA WOODS","developed open space",0.217,159.54874427870422,6.7,19.330659942234007,178.62965289434405,"Zinc, Total","Dissolved","mg/L",0.010494714571524367,0.2028697585729456,0.5516767609383757
"LAGUNA WOODS","developed open space",0.217,159.54874427870422,6.7,19.330659942234007,178.62965289434405,"Zinc, Total","Total","mg/L",0.01794714136300638,0.3469300866234785,0.943429261250349
"LAGUNA WOODS","multi-family",0.485,513.4434853080536,6.7,139.03621712571,178.62965289434405,"Copper, Total","Dissolved","mg/L",0.01193734375304908,1.6597231179531697,4.513391646974895
"LAGUNA WOODS","multi-family",0.485,513.4434853080536,6.7,139.03621712571,178.62965289434405,"Copper, Total","Total","mg/L",0.0231446929134595,3.217950549223637,8.750779556023538
"LAGUNA WOODS","multi-family",0.485,513.4434853080536,6.7,139.03621712571,178.62965289434405,"Fecal coliforms","Total","CFU/100 mL",21462.93950666575,2984125.9174047583,36808651606746.625
"LAGUNA WOODS","multi-family",0.485,513.4434853080536,6.7,139.03621712571,178.62965289434405,"Lead, Total","Total","mg/L",0.0022778102283991554,0.3166981174868681,0.8612175263550409
"LAGUNA WOODS","multi-family",0.485,513.4434853080536,6.7,139.03621712571,178.62965289434405,"TN","Total","mg/L",6.349371628732227,882.7926123842369,2400.634635769762
"LAGUNA WOODS","multi-family",0.485,513.4434853080536,6.7,139.03621712571,178.62965289434405,"TP","Total","mg/L",0.5809722171241416,80.77617932407729,219.65985114760772
"LAGUNA WOODS","multi-family",0.485,513.4434853080536,6.7,139.03621712571,178.62965289434405,"TSS","Total","mg/L",48.703478310591834,6771.547385168755,18414.30361168091
"LAGUNA WOODS","multi-family",0.485,513.4434853080536,6.7,139.03621712571,178.62965289434405,"Zinc, Total","Dissolved","mg/L",0.028403506524265307,3.949116100239272,10.7390849877027
"LAGUNA WOODS","multi-family",0.485,513.4434853080536,6.7,139.03621712571,178.62965289434405,"Zinc, Total","Total","mg/L",0.0910587841812683,12.660468888629987,34.428425989027176
"LAGUNA WOODS","open space",0.078,7.606460732802005,6.7,0.33126136491352737,178.62965289434405,"Copper, Total","Dissolved","mg/L",4.5383849222810336e-4,1.503391583857788e-4,4.0882692681199086e-4
"LAGUNA WOODS","open space",0.078,7.606460732802005,6.7,0.33126136491352737,178.62965289434405,"Copper, Total","Total","mg/L",0.0067692263495350005,0.0022423831599555784,0.0060978565123211365
"LAGUNA WOODS","open space",0.078,7.606460732802005,6.7,0.33126136491352737,178.62965289434405,"Fecal coliforms","Total","CFU/100 mL",1093.7074339230464,362.3030173774199,4468941965.530899
"LAGUNA WOODS","open space",0.078,7.606460732802005,6.7,0.33126136491352737,178.62965289434405,"Lead, Total","Total","mg/L",0.0014249616539121403,4.7203474242437304e-4,0.0012836343848529946
"LAGUNA WOODS","open space",0.078,7.606460732802005,6.7,0.33126136491352737,178.62965289434405,"TN","Total","mg/L",2.420950642233769,0.801967414134639,2.1808414843104367
"LAGUNA WOODS","open space",0.078,7.606460732802005,6.7,0.33126136491352737,178.62965289434405,"TP","Total","mg/L",0.1859690057019451,0.06160434666043789,0.16752465554463128
"LAGUNA WOODS","open space",0.078,7.606460732802005,6.7,0.33126136491352737,178.62965289434405,"TSS","Total","mg/L",103.45130068022969,34.26941906541261,93.19103173501719
"LAGUNA WOODS","open space",0.078,7.606460732802005,6.7,0.33126136491352737,178.62965289434405,"Zinc, Total","Dissolved","mg/L",0.010369371344090314,0.003434972104738575,0.009340940207085976
"LAGUNA WOODS","open space",0.078,7.606460732802005,6.7,0.33126136491352737,178.62965289434405,"Zinc, Total","Total","mg/L",0.011869975655119219,0.003932064337005134,0.010692715033030945
"LAGUNA WOODS","single family",0.405,0.02174854940853365,6.7,0.004917890735004672,178.62965289434405,"Copper, Total","Dissolved","mg/L",0.01047492053646517,5.1514514656192224e-5,1.400867274982333e-4
"LAGUNA WOODS","single family",0.405,0.02174854940853365,6.7,0.004917890735004672,178.62965289434405,"Copper, Total","Total","mg/L",0.025896546493846418,1.2735638607070502e-4,3.463283983109817e-4
"LAGUNA WOODS","single family",0.405,0.02174854940853365,6.7,0.004917890735004672,178.62965289434405,"Fecal coliforms","Total","CFU/100 mL",19674.340539016797,96.75625705415753,1193470870.618171
"LAGUNA WOODS","single family",0.405,0.02174854940853365,6.7,0.004917890735004672,178.62965289434405,"Lead, Total","Total","mg/L",0.0025109212365633307,1.2348436285621279e-5,3.3579895695769505e-5
"LAGUNA WOODS","single family",0.405,0.02174854940853365,6.7,0.004917890735004672,178.62965289434405,"TN","Total","mg/L",5.8323359783393665,0.02868279107130958,0.07799895550820873
"LAGUNA WOODS","single family",0.405,0.02174854940853365,6.7,0.004917890735004672,178.62965289434405,"TP","Total","mg/L",0.6373163229435632,0.003134252039871395,0.008523172825184883
"LAGUNA WOODS","single family",0.405,0.02174854940853365,6.7,0.004917890735004672,178.62965289434405,"TSS","Total","mg/L",93.2354275651122,0.4585216453966645,1.2468873524173463
"LAGUNA WOODS","single family",0.405,0.02174854940853365,6.7,0.004917890735004672,178.62965289434405,"Zinc, Total","Dissolved","mg/L",0.014957835459302755,7.356100042102936e-5,2.000391518633764e-4
"LAGUNA WOODS","single family",0.405,0.02174854940853365,6.7,0.004917890735004672,178.62965289434405,"Zinc, Total","Total","mg/L",0.08025909389387786,3.94705454260572e-4,0.00107334788616553
"LAGUNA WOODS","surface street",0.471,63.34840427341328,6.7,16.659046613800857,178.62965289434405,"Copper, Total","Dissolved","mg/L",0.012949043628956136,0.2157187214189213,0.5866177706489808
"LAGUNA WOODS","surface street",0.471,63.34840427341328,6.7,16.659046613800857,178.62965289434405,"Copper, Total","Total","mg/L",0.02919603936894787,0.4863781807856675,1.3226394177940328
"LAGUNA WOODS","surface street",0.471,63.34840427341328,6.7,16.659046613800857,178.62965289434405,"Fecal coliforms","Total","CFU/100 mL",16816.869832900793,280153.01844451576,3455636637970.979
"LAGUNA WOODS","surface street",0.471,63.34840427341328,6.7,16.659046613800857,178.62965289434405,"Lead, Total","Total","mg/L",0.003866052031887261,0.0644047410105894,0.1751399477168562
"LAGUNA WOODS","surface street",0.471,63.34840427341328,6.7,16.659046613800857,178.62965289434405,"TN","Total","mg/L",5.505199303783698,91.71137181999666,249.39662226037694
"LAGUNA WOODS","surface street",0.471,63.34840427341328,6.7,16.659046613800857,178.62965289434405,"TP","Total","mg/L",0.6931660044602971,11.547484779406181,31.401816835097044
"LAGUNA WOODS","surface street",0.471,63.34840427341328,6.7,16.659046613800857,178.62965289434405,"TSS","Total","mg/L",76.27630707003945,1270.6905550083752,3455.470418425849
"LAGUNA WOODS","surface street",0.471,63.34840427341328,6.7,16.659046613800857,178.62965289434405,"Zinc, Total","Dissolved","mg/L",0.03082256141039716,0.5134744872925457,1.3963241439565726
"LAGUNA WOODS","surface street",0.471,63.34840427341328,6.7,16.659046613800857,178.62965289434405,"Zinc, Total","Total","mg/L",0.11216390547311601,1.8685437296625929,5.081250944956965
"LAKE FOREST","agriculture",0.222,9.323612435697246,6.7,1.1556617614046738,686.2927215906815,"Copper, Total","Dissolved","mg/L",0.007195275858728533,0.008315305172690744,0.022612343289375385
"LAKE FOREST","agriculture",0.222,9.323612435697246,6.7,1.1556617614046738,686.2927215906815,"Copper, Total","Total","mg/L",0.043760403860667124,0.050572225405398456,0.13752429983330344
"LAKE FOREST","agriculture",0.222,9.323612435697246,6.7,1.1556617614046738,686.2927215906815,"Fecal coliforms","Total","CFU/100 mL",256.0234041671853,295.87645822067003,3649582413.986845
